Name,Description,Example,Type,Format,Required,Nullable,Enum,Pattern
subcategory,"The transaction subcategory.

  > **Get transaction categorization**
  For clients not using our <a href=""https://developers.belvo.com/docs/banking#categorizing-transactions"" target=""_blank"">Transaction categorization</a>, we return `null` instead. To enable this feature, just <a href=""https://belvo.com/contact/?utm_source=documentation"" target=""_blank"">reach out</a> to us, and we'll get right to it.


We return one of the following enum values:

  - `Electricity & Energy`
  - `Rent`
  - `Telecommunications`
  - `Water`
  - `Auto`
  - `Credit Card`
  - `Instalment`
  - `Interest & Charges`
  - `Mortgage`
  - `Pay Advance`
  - `Personal`
  - `Adjustments`
  - `Bank Fees`
  - `Chargeback`
  - `Refund`
  - `Blocked Balances`
  - `Alimony`
  - `Alcohol & Tobacco`
  - `Bakery & Coffee`
  - `Bars & Nightclubs`
  - `Convenience Store`
  - `Delivery`
  - `Groceries`
  - `Restaurants`
  - `Education`
  - `Gyms & Fitness`
  - `Hair & Beauty`
  - `Health`
  - `Home Decor & Appliances`
  - `Laundry & Dry Cleaning`
  - `Pharmacies`
  - `Professional Services`
  - `Veterinary Services`
  - `Freelance`
  - `Interest`
  - `Retirement`
  - `Salary`
  - `Government`
  - `Home Insurance`
  - `Auto Insurance`
  - `Health & Life Insurance`
  - `Savings`
  - `Fixed income`
  - `Equity`
  - `Investment Funds`
  - `Derivatives`
  - `Cryptocurrencies`
  - `Apps, Software and Cloud Services`
  - `Events, Parks and Museums`
  - `Gambling`
  - `Gaming`
  - `Lottery`
  - `Movie & Audio`
  - `Books & News`
  - `Clothing & Accessories`
  - `Department Store`
  - `Electronics`
  - `E-commerce`
  - `Gifts`
  - `Office Supplies`
  - `Pet Supplies`
  - `Auto Tax & Fees`
  - `Donation`
  - `Government Fees`
  - `Income Tax`
  - `Real Estate Tax & Fees`
  - `Tax Return`
  - `Accommodation`
  - `Auto Expenses`
  - `Auto Rental`
  - `Flights`
  - `Gas`
  - `Mileage Programs`
  - `Parking & Tolls`
  - `Public Transit`
  - `Taxis & Rideshares`
  - `Other`
  - `null`
",Freelance,string,,Yes,Yes,"Electricity & Energy, Rent, Telecommunications, Water, Auto, Credit Card, Instalment, Interest & Charges, Mortgage, Pay Advance, Personal, Adjustments, Bank Fees, Chargeback, Refund, Blocked Balances, Alimony, Alcohol & Tobacco, Bakery & Coffee, Bars & Nightclubs, Convenience Store, Delivery, Groceries, Restaurants, Education, Gyms & Fitness, Hair & Beauty, Health, Home Decor & Appliances, Laundry & Dry Cleaning, Pharmacies, Professional Services, Veterinary Services, Freelance, Interest, Retirement, Salary, Government, Home Insurance, Auto Insurance, Health & Life Insurance, Savings, Fixed income, Equity, Investment Funds, Derivatives, Cryptocurrencies, Apps, Software and Cloud Services, Events, Parks and Museums, Gambling, Gaming, Lottery, Movie & Audio, Books & News, Clothing & Accessories, Department Store, Electronics, E-commerce, Gifts, Office Supplies, Pet Supplies, Auto Tax & Fees, Donation, Government Fees, Income Tax, Real Estate Tax & Fees, Tax Return, Accommodation, Auto Expenses, Auto Rental, Flights, Gas, Mileage Programs, Parking & Tolls, Public Transit, Taxis & Rideshares, Other, None",
reference,"**Note:** This field is not applicable for OF Brazil and will return null.
",,string,,Yes,Yes,,
type,"The direction of the transaction:
- `INFLOW` indicates money coming into the account.
- `OUTFLOW` indicates money going out of the account.
- `null` when no information was present regarding the direction of the transaction.
",INFLOW,string,,Yes,Yes,"OUTFLOW, INFLOW, None",
status,"The status of the transaction. We return one of the following values:

  - `PROCESSED` (The transaction has been processed by the institution.)
  - `PENDING` (The institution clearly states that the transaction has not yet been processed.)
  - `UNCATEGORIZED` (deprecated)
  - `null` (deprecated)
  
",PROCESSED,string,,Yes,Yes,"PENDING, PROCESSED, UNCATEGORIZED, None",
credit_card_data,Additional data provided by the institution for credit card transactions.,,object,,Yes,Yes,,
credit_card_data.collected_at,"The ISO-8601 timestamp when the data point was collected.
",2022-02-09T08:45:50.406032Z,string,date-time,Yes,No,,
credit_card_data.bill_name,"The title of the monthly credit card bill the transaction belongs to. The format of the returned value is institution specific, however, some common examples are:

- diciembre-2021
- dec-2021
- dec-21

> **Note**: This field is only returned for 'closed' bills (meaning the billing period has ended and the bill has been emitted). If the billing period is still ongoing, we return `null`.
",apr-2020,string,,Yes,Yes,,
credit_card_data.bill_due_date,"The date that the bill is due to be paid, in `YYYY-MM-DD` format.

> **Note**: This field is only returned for 'closed' bills (meaning the billing period has ended and the bill has been emitted). If the billing period is still ongoing, we return `null`.
",2023-06-17,string,date,No,Yes,,
credit_card_data.bill_internal_identification,"The institution's internal identifier for the bill.

> **Note**: This field is only returned for 'closed' bills (meaning the billing period has ended and the bill has been emitted). If the billing period is still ongoing, we return `null`.
",927921260199292792126508222219893192525A6,string,,No,Yes,,"^[a-zA-Z0-9][a-zA-Z0-9-]{0,99}$"
credit_card_data.bill_status,"**Note:** This field is not applicable for OFDA Brazil and will return `null`.
",,string,,Yes,Yes,,
credit_card_data.previous_bill_total,"**Note:** This field is not applicable for OFDA Brazil and will return `null`.
",,string,,Yes,Yes,,
credit_card_data.bill_amount,"The bill amount, as of `collected_at`. For more information, see `credit_card_bill`.",300,number,float,Yes,Yes,,"^-?\d{1,15}\.\d{2,4}$"
credit_card_data.card_number,"The credit card number.

**Note:** Often, this is just the last four digit of the credit card.

> **Non-nullable:** A value must be returned by Brazil's open finance network.
",4453,string,,Yes,No,,"^[a-zA-Z0-9][a-zA-Z0-9-]{0,99}$"
credit_card_data.fee_type,"The fee that can be charged for a card transaction. We return one of the following values:

  - `ANNUAL_FEE`
  - `NATIONAL_WITHDRAWAL`
  - `INTERNATIONAL_WITHDRAWAL`
  - `EMERGENCY_CREDIT_EVALUATION_FEE`
  - `DUPLICATE_ISSUANCE_FEE`
  - `PAYMENT_FEE`
  - `SMS_FEE`
  - `OTHERS`
  - `null`
",NATIONAL_WITHDRAWAL,string,,Yes,Yes,"ANNUAL_FEE, NATIONAL_WITHDRAWAL, INTERNATIONAL_WITHDRAWAL, EMERGENCY_CREDIT_EVALUATION_FEE, DUPLICATE_ISSUANCE_FEE, PAYMENT_FEE, SMS_FEE, OTHERS, None",
credit_card_data.fee_type_additional_info,"Additional information regarding the fee.
",ATM withdrawal in Curitiba.,string,,Yes,Yes,,"^[\w\W\s]{0,140}$"
credit_card_data.credits_type,"Other types of credit that have been contracted on the card. We return one of the following values:

  - `REVOLVING_CREDIT`
  - `BILL_INSTALLMENT_PAYMENT`
  - `LOAN`
  - `OTHERS`
  - `null`
",BILL_INSTALLMENT_PAYMENT,string,,Yes,Yes,"REVOLVING_CREDIT, BILL_INSTALLMENT_PAYMENT, LOAN, OTHERS, None",
credit_card_data.credits_type_additional_info,"Additional information regarding the credit type.
",Some additional information.,string,,Yes,Yes,,"^[\w\W\s]{0,140}$"
credit_card_data.installment_identifier,"An identifier for the installment, according to the institution.

> **Non-nullable:** A value must be returned by Brazil's open finance network.
",PARCELA_896,string,,Yes,No,,"^[\w\W\s]{0,140}$"
credit_card_data.number_of_installments,"The total number of installments for the card transaction, if applicable.
",4,integer,,Yes,Yes,,
credit_card_data.credit_card_bill,"Information regarding the bill that this transaction appears on.
",,object,,No,Yes,,
credit_card_data.credit_card_bill.id,"The unique identifier created by Belvo used to reference the current credit card bill.

> **Note**: This field is only returned for 'closed' bills (meaning the billing period has ended and the bill has been emitted). If the billing period is still ongoing, we return `null`.
",8e9d13c2-af41-4a49-b43e-2da012bd1d11,string,uuid,No,No,,
credit_card_data.credit_card_bill.internal_identification,"The institution's internal identifier for the bill.

> **Note**: This field is only returned for 'closed' bills (meaning the billing period has ended and the bill has been emitted). If the billing period is still ongoing, we return `null`.
",92792126019929279212650822221989319252576,string,,No,Yes,,"^[a-zA-Z0-9][a-zA-Z0-9-]{0,99}$"
counterparty,"Information regarding the other party of this transaction, if available.",,object,,Yes,Yes,,
counterparty.type,"The transaction counterparty type. We return one of the following values:

  - `INDIVIDUAL`
  - `COMPANY`
  - `null`
",INDIVIDUAL,string,,Yes,Yes,"INDIVIDUAL, COMPANY, None",
counterparty.document_number,"The document number of the representative.

**Note**: 

For Brazil:
  - When the `type` is `INDIVIDUAL`, this is the CPF number.
  - When the `type` is `COMPANY`, this is the CNPJ number.
",73677831148,string,,Yes,Yes,,^\d{11}$
counterparty.clearing_code,"The banking clearing code.
",001,string,,Yes,Yes,,^\d{3}$
counterparty.agency,"The branch code where the account was opened.
",6272,string,,Yes,Yes,,"^\d{1,4}$"
counterparty.check_digit,"The check digit of the account number, if applicable.
",7,string,,Yes,Yes,,[\w\W\s]*
counterparty.number,"The account number of the product.
",24550245,string,,Yes,Yes,,"^\d{8,20}$"
loan_data,"Information regarding the loan transactional data, if applicable.",,object,,Yes,Yes,,
loan_data.is_detached,"Boolean to indicate whether or not this loan payment was part of the original payment schedule.

> **Non-nullable:** A value must be returned by Brazil's open finance network.
",True,boolean,,Yes,No,,
loan_data.installment_id,"The institution's unique ID for this payment installment.
",WGx0aExYcEJMVm93TFRsZFcyRXRla0V0V2pBdE9Wd3RYWH,string,,No,Yes,,"^[a-zA-Z0-9][a-zA-Z0-9-]{0,99}$"
loan_data.fees,Details regarding the fees associated with this payment. Only applicable when `is_detached` = `true`.,,array,,Yes,No,,
loan_data.fees[].name,"The name of the fee.

> **Non-nullable:** A value must be returned by Brazil's open finance network when the `fees` field is present.
",Reavaliação periódica do bem,string,,Yes,No,,"^[\w\W\s]{0,140}$"
loan_data.fees[].code,"The institution's code for the fee.

> **Non-nullable:** A value must be returned by Brazil's open finance network when the `fees` field is present.
",aval_bem,string,,Yes,No,,"^[\w\W\s]{0,140}$"
loan_data.fees[].amount,"The amount of the fee.

> **Non-nullable:** A value must be returned by Brazil's open finance network when the `fees` field is present.
",8903.77,number,float,Yes,Yes,,"^-?\d{1,15}\.\d{2,4}$"
loan_data.charges,Details regarding the charges associated with this payment. Only applicable when `is_detached` = `true`.,,array,,Yes,No,,
loan_data.charges[].type,"The type of charge.

> **Non-nullable:** A value must be returned by Brazil's open finance network when the `charges` field is present
",MULTA_ATRASO_PAGAMENTO,string,,Yes,No,,"^[\w\W\s]{0,140}$"
loan_data.charges[].info,"Additional information regarding the charge `type`.
",Late payment charge.,string,,Yes,No,,"^[\w\W\s]{0,140}$"
loan_data.charges[].amount,"The amount of the charge.

> **Non-nullable:** A value must be returned by Brazil's open finance network when the `charges` field is present
",8903.77,number,float,Yes,No,,"^-?\d{1,15}\.\d{2,4}$"
payment_type,"The transaction payment type. We return one of the following values:

  - `FULL`
  - `INSTALLMENT`
  - `null`
",FULL,string,,Yes,Yes,"FULL, INSTALLMENT, None",
operation_type,"The type of transaction. For example, a PIX payment or a deposit.

> **Non-nullable:** A value must be returned by Brazil's open finance network for **non-loan account transactions**.
",TRANSFERENCIA_MESMA_INSTITUICAO,string,,Yes,No,,"^[A-Za-z_]{0,50}$"
operation_type_additional_info,"Additional information regarding the `operation_type`, if applicable.
",Internal transfer.,string,,Yes,Yes,,^\S[\s\S]*$
mcc,"The four-digit (ISO-18245 compliant) Merchant Category Code (MCC) for the transaction. This field is only applicable for credit card transactions.
",5137,integer,int32,Yes,Yes,,^[0-9]{4}$
